wallet,n_borrows,n_repays,n_liquidations,repayment_rate,log_repay_score,recency_weight,weighted_score,wallet_age_days,max_loan_usd,n_assets,total_borrowed,total_repaid,survived_luna,survived_covid,defaulted,reputation_score,ml_collateral_ratio,latent_risk,default_prob,ml_reputation
0x0000000000000000000000000000000000000139,8,7,0,0.9421741745212172,63.12180318929614,0.6136764129249125,38.73636175855955,215.9482930267854,6023.841458619099,2,24949.229067148164,23506.51930128108,0,0,0,0.4926381883501882,1.2973377723304977,0.1201538632995431,0.32445924110165897,0.6755407588983411
0x000000000000000000000000000000000000013a,5,4,0,0.8919254977857898,39.30961384789556,0.870455295295555,34.217261529924166,913.9316953140058,11795.661231703223,1,21567.825645232835,19236.89362478142,1,1,0,0.4351655386603675,1.2001660549288342,0.1974313655131319,0.0005535164294475428,0.9994464835705524
0x000000000000000000000000000000000000013b,2,1,0,0.8047647194843816,17.89507183639911,0.6318213660910459,11.306488733971088,48.72015826017522,7937.088571476325,4,10356.920514987742,8334.884232966146,0,0,0,0.1437927537238194,1.3288447817757374,0.196456570375017,0.4294826059191249,0.5705173940808751
0x000000000000000000000000000000000000013c,1,0,0,0.7427126369469768,6.752098779899017,0.4251484614339575,2.8706444077241686,663.8289664491313,6658.835540214776,5,2054.078579603426,1525.5901183535611,0,0,0,0.0365080507362398,1.4676735331178488,0.3518443611060272,0.8922451103928295,0.1077548896071705
0x000000000000000000000000000000000000013d,3,2,0,0.8959459678390954,25.59821879857779,0.3936472259616764,10.076667819620184,402.8766629877294,10663.881953789594,4,9662.082612156642,8656.703957289978,0,0,0,0.1281522361394046,1.4010438208356253,0.2952627022434816,0.6701460694520843,0.3298539305479157
0x000000000000000000000000000000000000013e,3,2,0,0.834184738181554,29.92761276677428,0.3774851553226528,11.297229553701996,682.4692772494,78317.70800990383,4,152179.76524255768,126946.03762539334,1,0,0,0.143674998065149,1.2010095625113077,0.048039354908417,0.003365208371025727,0.9966347916289743
0x000000000000000000000000000000000000013f,9,8,0,0.9407177197786472,80.90218428869775,0.9579559797361856,77.5007312130769,601.0309687525024,13878.661592451494,2,60114.84014543095,56551.09534646768,1,0,0,0.9856325707250634,1.2003144419356355,0.1854782308295942,0.0010481397854520574,0.998951860214548
0x0000000000000000000000000000000000000140,2,1,0,0.7495387231890646,18.57113883253866,0.418854736586483,7.7786094638139875,246.79379172400496,33439.0867269508,3,19863.413393609542,14888.397513222662,0,0,0,0.0989261742757807,1.3564598061611424,0.3820916614194166,0.5215326872038077,0.47846731279619226
0x0000000000000000000000000000000000000141,5,4,0,0.8874224859203039,43.61932667369142,0.5686719786679699,24.80508880769266,851.7932029461869,11132.742680477544,5,22582.75450380437,20040.444140694017,1,0,0,0.3154641648653802,1.202029725566106,0.1792521352059827,0.006765751887020215,0.9932342481129798
0x0000000000000000000000000000000000000142,5,4,0,0.8645320039388336,25.14732492612884,0.7806121226257124,19.63030668894392,507.182171131076,788.5235135433581,2,1515.320070621213,1310.042697262892,0,0,0,0.2496527367303151,1.412968455804426,0.3695083740273433,0.7098948526814202,0.29010514731857984
0x0000000000000000000000000000000000000143,3,2,0,0.9095406069622856,14.507955333451688,0.5710360703872809,8.284565802968446,827.8599383460676,412.3758560919238,1,578.798503727759,526.4407423894086,1,0,0,0.1053607851424109,1.2012042669227867,0.1099993797457913,0.004014223075955581,0.9959857769240444
0x0000000000000000000000000000000000000144,1,0,0,0.8106253547699552,10.302456429603808,0.3947574369740694,4.066971294687422,423.83216010257263,114470.13247657624,5,85971.79109273013,69690.91365475283,0,0,0,0.0517226006710428,1.4308047193637252,0.2629030406464783,0.769349064545751,0.23065093545424897
0x0000000000000000000000000000000000000145,4,3,0,0.911358317906965,28.28776349522608,0.611775596916451,17.30576339772333,985.144987297782,1987.9031097063585,5,4412.024089174917,4020.934852475462,0,0,0,0.2200898468836595,1.4855237093144908,0.3187319336856434,0.9517456977149696,0.04825430228503036
0x0000000000000000000000000000000000000146,3,2,0,0.9396583208785764,18.94230820150871,0.3376659651606872,6.39617278123364,777.3746777462574,1262.4898881885,2,4425.184295932742,4158.161245094407,1,0,0,0.0813447321398337,1.20105793073375,0.0715137123558653,0.0035264357791666666,0.9964735642208333
0x0000000000000000000000000000000000000147,11,9,0,0.8799800110989255,92.72356378439204,0.5034257631842332,46.67943086331948,966.9716989591964,10572.303822569353,5,54667.33998642212,48106.16644800048,1,1,0,0.5936559142300487,1.2002119908179363,0.110306286126653,0.0007066360597878722,0.9992933639402122
0x0000000000000000000000000000000000000148,3,2,0,0.8521828996140155,22.56351829573513,0.57654240490002,13.00882510122873,528.8966845425631,9984.52310082936,4,18804.28562837451,16024.69065195835,0,0,0,0.165442590359371,1.434400180870442,0.3423785298683712,0.781333936234807,0.21866606376519304
0x0000000000000000000000000000000000000149,4,3,0,0.8909056309171253,34.50238107819888,0.7100041333739151,24.49683317676316,489.48039832197946,18210.790537769528,4,38972.389288117294,34720.72106707795,0,0,0,0.3115438561767023,1.4197232615010966,0.1118430723617475,0.7324108716703223,0.26758912832967774
0x000000000000000000000000000000000000014a,2,1,0,0.9418797074641508,21.8662449700718,0.9615533348666788,21.025560771984285,762.7901950455001,120937.5075692862,3,66583.54311065897,62713.68810699414,1,0,0,0.2673971869717042,1.2014140960911368,0.2373000400246714,0.004713653637122755,0.9952863463628773
0x000000000000000000000000000000000000014b,2,1,0,0.9319648607912208,19.339878001492725,0.5067365693223982,9.800223429590142,883.8825251230273,82122.1141607183,2,44089.65351167753,41090.00779734371,1,0,0,0.1246364938935836,1.2015148013808157,0.2365889328231855,0.005049337936052593,0.9949506620639474
0x000000000000000000000000000000000000014c,5,4,0,0.8351269356825014,31.91827928005053,0.5249526052883702,16.75558386438433,965.2214219895912,891.033263607653,4,5555.43097625858,4639.490047598475,1,1,0,0.2130928178322261,1.2003944915221751,0.0598626067435629,0.0013149717405840826,0.998685028259416
0x000000000000000000000000000000000000014d,4,3,0,0.8058955432003985,37.08099154701596,0.5601168484819153,20.76968812389912,344.81534885152473,20831.565553489705,5,38593.155094480535,31102.051688683616,0,0,0,0.2641430703722487,1.3975049202934575,0.2332820617130526,0.658349734311525,0.341650265688475
0x000000000000000000000000000000000000014e,3,2,0,0.959512015123562,22.6109354681509,0.5477530203366674,12.385208195317134,804.7434366273598,4481.5390571276175,5,3530.8420892499603,3387.8854081393174,1,0,0,0.1575116053931602,1.2022519228054263,0.1838779965146221,0.007506409351420829,0.9924935906485791
0x000000000000000000000000000000000000014f,4,3,0,0.8323094322419524,27.9462085655661,0.3950688852329833,11.040677464486649,234.3262297064706,5027.513718507561,4,9055.516410788212,7536.991722520819,0,0,0,0.1404122405238944,1.3625952743312597,0.0750135407431067,0.5419842477708656,0.4580157522291344
0x0000000000000000000000000000000000000150,4,3,0,0.9753577634323148,22.79999309010981,0.693523187433319,15.812323881310602,559.2071163430819,1510.6374123086334,2,1761.4794601307187,1718.072666565059,1,0,0,0.2010967018288436,1.2005637667131683,0.0766905073210215,0.0018792223772280154,0.998120777622772
0x0000000000000000000000000000000000000151,5,4,0,0.8683077173817361,28.76297996290961,0.5404572002170626,15.5451596206536,204.4527039569232,636.5743095121583,2,1432.0933925249662,1243.49774474082,0,0,0,0.1976989816665235,1.3284587869323932,0.3082151181880647,0.42819595644131064,0.5718040435586893
0x0000000000000000000000000000000000000152,2,1,0,0.7980856683867951,18.12709613669045,0.4705200807231647,8.52916273751216,366.9754408978287,5359.999513753191,1,7128.362852121718,5689.044231339162,0,0,0,0.1084715003784126,1.3548473389797895,0.0596810971070925,0.5161577965992982,0.48384220340070183
0x0000000000000000000000000000000000000153,7,5,0,0.8290509816559252,40.7603320251569,0.7775655369521787,31.693829457490207,933.4176161902654,1220.6857702854618,2,4921.3448210030565,4080.0457549198873,1,1,0,0.4030732370565926,1.2002369381941937,0.1904722911812081,0.0007897939806456699,0.9992102060193543
0x0000000000000000000000000000000000000154,8,6,0,0.8640128659134618,77.00500285128679,0.3621993707362382,27.891163576278306,171.7079787798935,22908.821615850968,4,91620.86680514694,79161.60770579056,0,0,0,0.3547119985309493,1.29422340237412,0.1560897423455823,0.3140780079137333,0.6859219920862667
0x0000000000000000000000000000000000000155,4,3,1,0.915775736498322,33.72257817969599,0.4426359503856378,14.926825442023704,643.4288682811406,4508.498361321003,1,8005.070563262308,7330.849390792579,0,0,1,0.1898351809447656,1.4051507876073461,0.2542142089588414,0.6838359586911542,0.3161640413088458
0x0000000000000000000000000000000000000156,5,4,0,0.8241884357261429,39.99029682744789,0.9191159174005256,36.75571835567909,605.1656447395812,8213.215294626236,5,19788.529518461117,16309.477189141067,1,0,0,0.4674489208643956,1.2010996948670851,0.207643234644638,0.003665649556950449,0.9963343504430495
0x0000000000000000000000000000000000000157,1,0,0,0.8406984584010188,9.212949621430738,0.3860617911488667,3.556767832613824,147.11620212771686,59122.85255230412,4,20375.07021099955,17129.29011619984,0,0,0,0.0452339760858908,1.3543051387096858,0.1070860201194527,0.5143504623656195,0.48564953763438046
0x0000000000000000000000000000000000000158,7,6,1,0.9681598009927408,40.20870368692811,0.360249964870166,14.485184090690764,346.19967245574776,901.9188784099554,3,1710.0906908028717,1655.6410628872468,0,0,1,0.1842185100612872,1.3657922667370483,0.0794642540649601,0.5526408891234947,0.44735911087650526
0x0000000000000000000000000000000000000159,3,2,0,0.7560455275254868,17.022173996566128,0.4166835281116049,7.092859517018792,576.0920593798078,1572.966234031779,3,2919.094557358464,2206.968384514857,1,0,0,0.0902049987158232,1.2007508859573728,0.2988067077737392,0.002502953191242647,0.9974970468087574
0x000000000000000000000000000000000000015a,6,5,0,0.8484570350913416,46.97580551864913,0.617043763658881,28.98612783813489,211.56325071883555,11456.594602786756,2,25032.991943669087,21239.41812399092,0,0,0,0.3686374470186364,1.3114900134553318,0.3092360392582869,0.37163337818443964,0.6283666218155604
0x000000000000000000000000000000000000015b,2,1,0,0.868738769973247,15.873052725723822,0.3362561134989863,5.337411018916384,806.6049467204309,10696.730254226855,1,11986.835278650664,10413.4285358469,1,0,0,0.0678796968912104,1.200955285542755,0.1605454199818685,0.0031842851425167157,0.9968157148574833
0x000000000000000000000000000000000000015c,5,3,0,0.7853130019895707,43.79460725189398,0.8518403379433903,37.30601304155142,972.9918142487072,43008.32897648602,1,89208.25327514487,70056.40118174997,1,1,0,0.4744474143934626,1.2001899422584588,0.1307697502746573,0.0006331408615291237,0.9993668591384709
0x000000000000000000000000000000000000015d,2,1,0,0.8081590110919467,16.65657141561838,0.5483963832679621,9.13440352196964,238.3166179635979,13220.942856229687,5,24821.99474210011,20060.118724105123,0,0,0,0.1161687829840743,1.3916474150885179,0.0469641650595773,0.6388247169617263,0.36117528303827373
0x000000000000000000000000000000000000015e,4,3,0,0.8245203880106855,33.54937566352354,0.8110231604644539,27.209320682240097,211.30460584685864,5181.564937280646,2,12201.332519631986,10060.24742333436,0,0,0,0.3460405117725367,1.327466566256596,0.259365492924577,0.42488855418865357,0.5751114458113464
0x000000000000000000000000000000000000015f,6,4,0,0.761250775058093,57.22636460921589,0.6084512730749841,34.81945439993063,471.2870196435213,7715.952792812536,1,34762.59449926255,26463.052005593818,0,0,0,0.4428240587445835,1.3465273233439816,0.3279073440543162,0.4884244111466054,0.5115755888533946
0x0000000000000000000000000000000000000160,6,5,0,0.8848560393703702,49.88601001796992,0.3611926596804796,18.01846063923761,755.3323188258312,7864.694305247047,4,37270.25809171453,32978.81296134601,1,0,0,0.2291537305826542,1.2010234116835328,0.0537917075960055,0.0034113722784426133,0.9965886277215574
0x0000000000000000000000000000000000000161,6,5,0,0.9089275038484922,30.78371546779804,0.4164204484132282,12.818968598925688,303.1525919281939,441.8078510998535,5,2484.4157506246843,2258.1538067371725,0,0,0,0.1630280485930575,1.398445042955562,0.0642513661647184,0.6614834765185402,0.3385165234814598
0x0000000000000000000000000000000000000162,6,5,0,0.927217514980234,47.1019964719109,0.4218748984470337,19.871149978239952,49.28351143636199,6451.582086272697,1,10231.63742575232,9486.953428084824,0,0,0,0.2527157141584645,1.2597435220336275,0.0553091096018077,0.19914507344542506,0.8008549265545749
0x0000000000000000000000000000000000000163,6,5,0,0.8879160448975454,50.460621727450025,0.6666516569298295,33.63965708431392,554.9840091919071,7950.306159571073,3,27589.700213354856,24497.33749335101,1,0,0,0.4278197272637778,1.2004623666706582,0.1068898414330379,0.0015412222355274967,0.9984587777644724
0x0000000000000000000000000000000000000164,3,2,0,0.847485962627661,27.546919418579325,0.3585602592991863,9.877230569619591,957.9025507342884,17353.536380169553,3,19319.688845108685,16373.165098563815,1,1,0,0.1256158491100233,1.2002803634097585,0.1422302027550073,0.000934544699195369,0.9990654553008046
0x0000000000000000000000000000000000000165,4,3,0,0.8007514360118237,26.159226271471688,0.6564678604483958,17.172691301418485,409.5385497447372,1614.4878400834384,1,2613.7610877412426,2092.9729444006266,0,0,0,0.2183974732722144,1.3676928268318838,0.1260014465455173,0.5589760894396125,0.4410239105603875
0x0000000000000000000000000000000000000166,4,3,0,0.8407504684407092,27.74583729988913,0.9322925650578036,25.86723782599012,437.5305175576074,567.4494531632747,3,2302.9669316035724,1936.2205265491664,0,0,0,0.3289722782858764,1.409321210440023,0.0437330726035318,0.6977373681334105,0.3022626318665895
0x0000000000000000000000000000000000000167,4,3,0,0.8208810827988962,26.113162088492384,0.4921934047184755,12.852726156300484,969.8346656006167,4386.252749272467,4,7336.633946658037,6022.504018231788,0,0,0,0.1634573677431599,1.4816281239266325,0.3150162630213728,0.9387604130887752,0.061239586911224775
0x0000000000000000000000000000000000000168,2,1,0,0.9701653764376648,19.338013739847288,0.6604170466576814,12.77115392229561,703.7693832779265,170305.4613089685,5,94639.19597911654,91815.67119283752,1,0,0,0.1624199549414541,1.201677882398044,0.0732876012139764,0.005592941326814078,0.9944070586731859
0x0000000000000000000000000000000000000169,4,3,0,0.8143578284795207,24.983824143669672,0.8255947440914306,20.62651390031827,727.5967651568615,1858.2898460906083,4,3455.9924607541498,2814.4145155813444,1,0,0,0.2623222207384359,1.201624997132785,0.1308114387967917,0.005416657109283944,0.994583342890716
0x000000000000000000000000000000000000016a,4,3,0,0.8659718337832343,37.92134058527883,0.3584116840555879,13.591451540815298,575.8209452099356,17406.9371017828,3,62007.61130685119,53696.84487191194,1,0,0,0.1728522700673375,1.2005049577400673,0.083485062016484,0.0016831924668911865,0.9983168075331088
0x000000000000000000000000000000000000016b,5,4,0,0.8943945650051679,59.16101359812679,0.4924889093375043,29.13614306224272,975.3709345373444,92049.5733875568,1,201434.3576187448,180161.79465951267,1,1,0,0.3705452985791433,1.2001209451117834,0.2603360323482144,0.0004031503726112537,0.9995968496273887
0x000000000000000000000000000000000000016c,6,5,0,0.9274304150825776,53.56806899234315,0.3561701219843257,19.079345667467635,698.2004898927894,4690.612803762641,1,18459.65891936966,17120.049133873814,1,0,0,0.2426457689318571,1.2003999453771275,0.0680512765890057,0.0013331512570918082,0.9986668487429082
0x000000000000000000000000000000000000016d,5,4,0,0.9619062834030072,38.27658873217565,0.52188606077588,19.97601811337358,898.1817690570144,2555.72630733323,5,5086.006128710959,4892.261252633276,1,0,0,0.2540493976992652,1.2025315527210059,0.1560611774589067,0.0084385090700196,0.9915614909299804
0x000000000000000000000000000000000000016e,4,3,0,0.7616798415574448,31.42643708550661,0.9087955358521944,28.56020573104825,708.3974997612245,13060.453228940518,3,27676.12594633621,21080.34722572925,0,0,0,0.3632206890762854,1.4534060823914154,0.3825020888924502,0.8446869413047186,0.15531305869528145
0x000000000000000000000000000000000000016f,7,5,0,0.7814998150218537,58.0397184898973,0.9423406042688952,54.6931833933664,743.0623500951841,6593.148968208588,3,20929.96217100402,16356.761565054036,1,0,0,0.6955725720952312,1.2009097612582516,0.1090205364906931,0.0030325375275053476,0.9969674624724947
0x0000000000000000000000000000000000000170,8,6,0,0.8323742340671446,51.5135085407629,0.3717101164490204,19.148092258384587,311.6985944779791,1286.1494907977403,3,7585.958108105511,6314.35606989977,0,0,0,0.2435200688006902,1.3480660634698742,0.1604520906514798,0.49355354489958075,0.5064464551004193
0x0000000000000000000000000000000000000171,4,3,0,0.816179959470501,31.43645789818413,0.9335340924451776,29.34700519367236,324.37433707340443,3170.833544179869,2,5153.367522738493,4206.0752958453,0,0,0,0.3732269840473507,1.3625955387517719,0.0687928151302107,0.5419851291725729,0.4580148708274271
0x0000000000000000000000000000000000000172,8,7,0,0.88468802981625,62.48622440608068,0.504237250763123,31.50788200508968,789.4951100887483,16621.82076121371,1,46355.91161477049,41010.52011680753,1,0,0,0.4007084094909607,1.2005493387968253,0.1250289033022561,0.001831129322751529,0.9981688706772485
0x0000000000000000000000000000000000000173,6,5,0,0.9393685998266216,51.29057344260893,0.7076664800911099,36.29661956998562,317.8051004948026,24498.253758996405,3,92376.26070086236,86775.35867178805,0,0,0,0.4616102312252525,1.3486536144394825,0.2019360561171255,0.4955120481316084,0.5044879518683916
0x0000000000000000000000000000000000000174,9,8,0,0.928184064253953,74.31772312825058,0.4666595641140904,34.68107628098107,575.8869686774857,2786.504060484428,5,17318.739770999393,16074.97826840279,1,0,0,0.4410642046247898,1.200531583488707,0.047306511702778,0.0017719449623562773,0.9982280550376437
0x0000000000000000000000000000000000000175,8,6,0,0.8055511937072615,66.38602389604554,0.7177591404439201,47.64917544911519,271.8717415795009,3237.3714477704048,2,24016.940596034576,19346.87516633204,0,0,0,0.605988853985374,1.3110096996278788,0.108042887813818,0.3700323320929298,0.6299676679070703
0x0000000000000000000000000000000000000176,1,0,0,0.7890635763685759,9.860159283387729,0.935037265392539,9.219616372673718,822.4738793847973,10672.106984868382,3,10196.30022689453,8045.52912276112,1,0,0,0.1172524961282427,1.2021186097987695,0.1707721425526081,0.007062032662565427,0.9929379673374346
0x0000000000000000000000000000000000000177,3,2,0,0.9775089682683656,21.03661649676029,0.4456180149260639,9.37429528404721,137.1863106908593,4705.205004700759,1,7593.26432007677,7422.483971307236,0,0,0,0.1192196591558386,1.2950747640912774,0.0239049719335986,0.3169158803042584,0.6830841196957416
0x0000000000000000000000000000000000000178,7,6,0,0.8595436540613299,57.45586774401541,0.6979592275064013,40.10185306632296,834.5632405688145,3074.0556678219814,2,12773.847197431449,10979.679296501306,1,0,0,0.51000412396018,1.200898098112429,0.1898912795857512,0.0029936603747640544,0.997006339625236
0x0000000000000000000000000000000000000179,5,4,0,0.9546825051655534,34.16055748830468,0.5401425777220344,18.451571578154635,614.6479064923737,1040.8285828968296,4,3431.5313823106203,3276.022976618517,1,0,0,0.2346619140726948,1.2008542835207072,0.1502604661615301,0.0028476117356909525,0.9971523882643091
0x000000000000000000000000000000000000017a,1,0,0,0.9301972819477043,7.211639985320363,0.4255947875090244,3.069236387144004,211.30224878226497,1786.9250352367353,5,1063.5294525644547,989.2922060467856,0,0,0,0.0390336878513632,1.388532706910092,0.0852313058044945,0.6284423563669733,0.3715576436330267
0x000000000000000000000000000000000000017b,8,7,0,0.9709010436264284,100.18049471956536,0.4591588068117249,45.99875642124393,555.7743239409347,406997.2252513413,1,1670746.922638695,1622129.9308255524,1,0,0,0.5849992875160989,1.200115980014038,0.1388432425032589,0.00038660004679317634,0.9996133999532069
0x000000000000000000000000000000000000017c,2,1,0,0.9130263490675125,16.40176724851844,0.6704252283657642,10.996158553190089,304.02387174192023,6181.815035973247,4,4362.603841764405,3983.172258074058,0,0,0,0.1398460614917706,1.393268290580936,0.3060959973234116,0.6442276352697867,0.35577236473021334
0x000000000000000000000000000000000000017d,6,5,0,0.8748975956839221,57.386854718448,0.4376022336550386,25.11261580723004,343.7633146885817,50140.10214044083,1,125275.10802430644,109602.89080950932,0,0,0,0.3193752070242992,1.3080532950377106,0.039724213842195,0.360177650125702,0.639822349874298
0x000000000000000000000000000000000000017e,1,0,0,0.922481054557476,9.304963106504712,0.3618660815758477,3.367150538558688,370.982200348974,91188.39073953948,5,37702.41408509356,34779.762704579734,0,0,0,0.0428224765030074,1.4195089141604815,0.1458225547642108,0.7316963805349385,0.26830361946506154
0x000000000000000000000000000000000000017f,2,1,0,0.8593702367727865,15.58539250176932,0.5070473260560246,7.90253159355575,91.41966956315132,3911.486643001109,3,5147.270089937333,4423.410715922928,0,0,0,0.1005021811778484,1.3220074774403472,0.1743769834560127,0.4066915914678238,0.5933084085321763
0x0000000000000000000000000000000000000180,9,7,0,0.8316459534658917,77.4803040961945,0.4588239620011912,35.54982010247309,986.3828338693748,10321.898434883717,4,32656.06927014128,27158.28786461485,1,1,0,0.4521126449772367,1.2002162199207216,0.0748425257696565,0.0007207330690717538,0.9992792669309283
0x0000000000000000000000000000000000000181,4,3,0,0.8268252106109647,29.29418915553495,0.3857313344311486,11.29968667404298,60.58858928728738,8549.051826340568,4,17135.64992795093,14168.18736063379,0,0,0,0.143706247032744,1.3170152615918138,0.106903205701536,0.39005087197271315,0.6099491280272868
0x0000000000000000000000000000000000000182,1,0,0,0.8291953976924394,5.142406659245149,0.3950189737565285,2.031348201173757,672.62196698875,651.9592950596074,2,327.08411499771586,271.2166428144106,1,0,0,0.0258341168944067,1.2009093807964393,0.2513451559996166,0.0030312693214645248,0.9969687306785355
0x0000000000000000000000000000000000000183,3,2,0,0.7992727670718675,17.398740404963426,0.6682580547991492,11.626848418976222,390.0908183247077,537.3844945857447,3,893.4849725713689,714.1382063642496,0,0,0,0.1478669983786234,1.4024837429691983,0.115102390652838,0.6749458098973279,0.3250541901026721
0x0000000000000000000000000000000000000184,3,2,0,0.8234655447180713,21.287540666274825,0.3372190514596764,7.178564271390486,656.629982218298,6695.297419404169,5,7442.49436070831,6128.637672801842,1,0,0,0.0912949677529215,1.2013456148244577,0.0604385612982875,0.004485382748192063,0.9955146172518079
0x0000000000000000000000000000000000000185,2,1,0,0.8887091521475687,13.23254786435634,0.9437255975378718,12.487894140238176,375.5608054949563,4487.922115385126,2,3476.864954599261,3089.9217059335047,0,0,0,0.1588175364506569,1.3911123952704514,0.0570629229822554,0.6370413175681716,0.3629586824318284
0x0000000000000000000000000000000000000186,2,1,0,0.9484757662507276,23.541402234695752,0.3390229270617988,7.981075092745725,683.5381268710929,115208.81600702203,4,79659.87930024043,75555.46505873601,1,0,0,0.1015010753793433,1.2010348779946358,0.2115436461081687,0.003449593315452881,0.9965504066845471
0x0000000000000000000000000000000000000187,5,4,0,0.8369414460008339,33.56033161184728,0.7480813783156698,25.105859128921654,737.35844418431,4777.018719517364,1,10499.643397116302,8787.586727275626,0,0,0,0.3192892774839399,1.43496749920835,0.3929791120130559,0.7832249973611668,0.2167750026388332
0x0000000000000000000000000000000000000188,7,5,0,0.8452779086949638,69.92237031728163,0.6077441861652766,42.49491404322342,699.8360611876554,142914.79014621934,5,294438.41458378255,248882.28731884045,1,0,0,0.5404384025230414,1.2008446537276334,0.1821072057132033,0.0028155124254443877,0.9971844875745556
0x0000000000000000000000000000000000000189,6,4,0,0.8091022188521019,41.84061422723982,0.3784722123553419,15.835509832889848,140.5431219174077,1795.0523099875893,2,9220.94326817863,7460.68565819268,0,0,0,0.2013915742603943,1.296563769748665,0.1971892256087925,0.3218792324955501,0.6781207675044498
0x000000000000000000000000000000000000018a,4,3,0,0.8209013303559669,41.9193207124281,0.7494160687075704,31.415012531199697,667.186437615044,107374.09009376788,3,187026.6392188488,153530.41694675846,1,0,0,0.3995273215597978,1.2007452525247226,0.0913946529266064,0.002484175082408648,0.9975158249175914
0x000000000000000000000000000000000000018b,7,6,0,0.9215373757408822,59.43427812020688,0.7652330142320646,45.48107179463276,301.5879229704744,18598.40427217781,1,53460.41785413295,49265.773175308685,0,0,0,0.5784155195778485,1.3070450558132385,0.0507201506744845,0.3568168527107951,0.6431831472892049
0x000000000000000000000000000000000000018c,9,8,0,0.9605736266040692,90.7245809671684,0.4894100622438663,44.40152281819057,57.93732945225351,11958.420596975897,2,73691.99569083338,70786.58755243527,0,0,0,0.5646861183680856,1.24277606875595,0.0454571844013122,0.14258689585316675,0.8574131041468332
0x000000000000000000000000000000000000018d,3,2,0,0.8385348273481921,23.00055356276238,0.4578716771507041,10.531302035176616,432.3857517322853,2199.5216397670383,5,5391.753872117401,4521.173402259911,0,0,0,0.1339341466272743,1.426162666993319,0.2061817896982029,0.7538755566443965,0.24612444335560346
0x000000000000000000000000000000000000018e,4,3,0,0.8574810588311185,32.77594646382476,0.9652389080517446,31.63661877510465,450.536809719687,15598.51004894597,1,24207.8825535904,20757.800764112053,0,0,0,0.4023456476381447,1.3758785189293372,0.2632537522176904,0.5862617297644575,0.41373827023554255
0x000000000000000000000000000000000000018f,2,1,0,0.9201504564081248,19.43510827940073,0.601280433870233,11.685950338553026,483.1589093518731,54462.45325716784,2,55667.92321572258,51222.86495423957,0,0,0,0.1486186400214243,1.398469111514681,0.1059744792084153,0.6615637050489368,0.3384362949510632
0x0000000000000000000000000000000000000190,2,1,0,0.7914762137617168,15.042616238072844,0.5769458565120267,8.678775109656657,713.6794404289948,5066.179125443782,2,4633.693041937234,3667.457824566494,1,0,0,0.1103742285805973,1.2009880256843568,0.1009145062469921,0.0032934189478561267,0.9967065810521438
0x0000000000000000000000000000000000000191,9,7,0,0.8581742345715292,54.58254742424537,0.7277109842320403,39.72031930798961,329.5784948681854,2349.4272533835187,5,12094.466120690951,10379.15920567525,0,0,0,0.5051518845921333,1.3938320453079591,0.0600258745785375,0.6461068176931976,0.35389318230680245
0x0000000000000000000000000000000000000192,6,5,0,0.8957433707987313,49.44749730590871,0.5428556947580673,26.84285550404673,335.8220977108049,4446.058067355742,3,9969.719682529882,8930.310314347775,0,0,0,0.3413799103819398,1.352129474183073,0.2510360357684523,0.5070982472769098,0.4929017527230902
0x0000000000000000000000000000000000000193,10,9,0,0.9127978350296504,95.3277910534716,0.8248428685231132,78.63044862251746,88.73568855402277,74666.38922371868,1,358431.2028564632,327175.2259744531,0,0,0,1.0,1.2423857215308152,0.1206298513710194,0.14128573843605044,0.8587142615639496
0x0000000000000000000000000000000000000194,4,3,0,0.7915978425094585,38.57144352233672,0.6885496548495909,26.558354124355432,696.2165795125271,19752.83410886316,2,45393.57685228775,35933.45750005828,1,0,0,0.3377617016005412,1.2006923906724758,0.0953585118687988,0.0023079689082528623,0.9976920310917471
0x0000000000000000000000000000000000000195,5,4,0,0.8245549388262289,52.31587330938186,0.4540769980342252,23.755434701862967,580.7913086575965,46163.7377983285,5,94916.02142427344,78263.47423912083,1,0,0,0.3021149582384566,1.2006718589613008,0.1150438042422609,0.002239529871002725,0.9977604701289973
0x0000000000000000000000000000000000000196,3,2,0,0.8885575588720562,27.403750130666783,0.3824978712280013,10.481876088644109,368.9423593129744,7114.036870873426,2,13824.375785613494,12283.75360099469,0,0,0,0.1333055612968028,1.3585555101838338,0.2371694200847199,0.5285183672794461,0.4714816327205539
0x0000000000000000000000000000000000000197,3,2,0,0.8336003150297238,21.3100828783706,0.5183292380054042,11.045639020177845,714.033309549834,5254.85260740937,5,9658.176383954498,8051.058876277108,1,0,0,0.1404753401981061,1.2017406337409402,0.1034144672072857,0.005802112469800557,0.9941978875301994
0x0000000000000000000000000000000000000198,3,2,0,0.9344053429660808,25.533254871950813,0.8981949524915175,22.93384064666567,551.2370167500709,11241.95270919554,5,14539.904048827932,13586.164029438973,0,0,0,0.2916661553943886,1.4500955432813178,0.1423835791069835,0.8336518109377266,0.16634818906227344
0x0000000000000000000000000000000000000199,4,3,0,0.7664306431287238,33.39666995021198,0.4711246486451086,15.733994396210276,485.1675974944235,22193.98449610486,2,72622.0388067149,55659.75590794964,0,0,0,0.2001005293985378,1.3877470895569277,0.1973516435555403,0.6258236318564255,0.37417636814357447
